Date,Category,Category_id,Price,Weight,Indent,Parent,Parent_ID
2019-01-15,Intracity mass transit,17.0,128.408,0.278,7.0,Intracity transportation,2740.0
2019-01-15,Recreation services,8585.0,123.716,3.892,4.0,Shelter,8742.0
2019-01-15,Video and audio services,4757.0,127.296,1.605,5.0,Recreation services,8585.0
2019-01-15,Cable and satellite television and radio service,9512.0,477.929,1.515,6.0,Video and audio services,4757.0
2019-01-15,"Video discs and other media, including rental of video and audio",210.0,74.527,0.091,6.0,Video and audio services,4757.0
2019-01-15,Video discs and other media,6541.0,38.789,0.043,7.0,"Video discs and other media, including rental of video and audio",210.0
2019-01-15,Rental of video or audio discs and other media,3098.0,129.37,0.043,7.0,"Video discs and other media, including rental of video and audio",210.0
2019-01-15,Pet services including veterinary,1219.0,249.387,0.42,5.0,Recreation services,8585.0
2019-01-15,Pet services,674.0,195.373,0.2085,6.0,Pet services including veterinary,1219.0
2019-01-15,Veterinarian services,9003.0,261.178,0.2085,6.0,Pet services including veterinary,1219.0
2019-01-15,Photographers and film processing,2424.0,122.532,0.038,5.0,Recreation services,8585.0
2019-01-15,Photographer fees,4201.0,128.145,0.0195,6.0,Photographers and film processing,2424.0
2019-01-15,Other recreation services,9744.0,170.943,1.827,5.0,Recreation services,8585.0
2019-01-15,Admissions,9746.0,387.708,0.647,6.0,Other recreation services,9744.0
2019-01-15,"Admission to movies, theaters, and concerts",290.0,182.806,0.331,7.0,Admissions,9746.0
2019-01-15,Admission to sporting events,5779.0,231.572,0.331,7.0,Admissions,9746.0
2019-01-15,Fees for lessons or instructions,9529.0,316.052,0.219,6.0,Other recreation services,9744.0
2019-01-15,Education and communication services,3707.0,109.996,6.038,4.0,Shelter,8742.0
2019-01-15,"Tuition, other school fees, and childcare",2308.0,753.463,2.911,5.0,Education and communication services,3707.0
2019-01-15,College tuition and fees,3878.0,856.38,1.615,6.0,"Tuition, other school fees, and childcare",2308.0
2019-01-15,Elementary and high school tuition and fees,4671.0,856.816,0.336,6.0,"Tuition, other school fees, and childcare",2308.0
2019-01-15,Child care and nursery school,7798.0,298.598,0.808,6.0,"Tuition, other school fees, and childcare",2308.0
2019-01-15,Technical and business school tuition and fees,3162.0,251.915,0.032,6.0,"Tuition, other school fees, and childcare",2308.0
2019-01-15,Postage and delivery services,594.0,189.44,0.113,5.0,Education and communication services,3707.0
2019-01-15,Postage,8784.0,297.667,0.099,6.0,Postage and delivery services,594.0
2019-01-15,Delivery services,3028.0,309.938,0.014,6.0,Postage and delivery services,594.0
2019-01-15,Telephone services,2405.0,88.893,2.219,5.0,Education and communication services,3707.0
2019-01-15,Wireless telephone services,655.0,46.465,1.647,6.0,Telephone services,2405.0
2019-01-15,Land-line telephone services,7646.0,117.866,0.573,6.0,Telephone services,2405.0
2019-01-15,Internet services and electronic information providers,4310.0,76.991,0.786,5.0,Education and communication services,3707.0
2019-01-15,Other personal services,2259.0,123.899,1.654,4.0,Shelter,8742.0
2019-01-15,Personal care services,1191.0,268.556,0.632,5.0,Other personal services,2259.0
2019-01-15,Haircuts and other personal care services,9359.0,163.863,0.632,6.0,Personal care services,1191.0
2019-01-15,Miscellaneous personal services,6567.0,446.926,1.022,5.0,Other personal services,2259.0
2019-01-15,Legal services,2429.0,363.948,0.308,6.0,Miscellaneous personal services,6567.0
2019-01-15,Funeral expenses,2175.0,334.714,0.128,6.0,Miscellaneous personal services,6567.0
2019-01-15,Laundry and dry cleaning services,4.0,172.213,0.241,6.0,Miscellaneous personal services,6567.0
2019-01-15,Apparel services other than laundry and dry cleaning,7034.0,194.982,0.029,6.0,Miscellaneous personal services,6567.0
2019-01-15,Financial services,7291.0,367.922,0.244,6.0,Miscellaneous personal services,6567.0
2019-01-15,Checking account and other bank services,9594.0,172.297,0.1205,7.0,Financial services,7291.0
2019-01-15,Tax return preparation and other accounting fees,4786.0,259.599,0.1205,7.0,Financial services,7291.0
2019-01-15,All items less food,3531.0,252.134,86.636,1.0,All items,8106.0
2019-01-15,All items less shelter,7199.0,232.015,66.707,1.0,All items,8106.0
2019-01-15,All items less food and shelter,4114.0,225.725,53.343,1.0,All items,8106.0
2019-01-15,"All items less food, shelter, and energy",5789.0,231.684,46.153,1.0,All items,8106.0
2019-01-15,"All items less food, shelter, energy, and used cars and trucks",2208.0,237.156,43.756,1.0,All items,8106.0
2019-01-15,All items less medical care,2047.0,241.266,91.304,1.0,All items,8106.0
2019-01-15,All items less energy,4604.0,259.296,92.81,1.0,All items,8106.0
2019-01-15,Commodities,704.0,183.312,36.817,1.0,All items,8106.0
2019-01-15,"Commodities less food, energy, and used cars and trucks",9826.0,145.786,17.227,2.0,Commodities,704.0
2019-01-15,Commodities less food,5867.0,151.129,23.453,2.0,Commodities,704.0
2019-01-15,Commodities less food and beverages,3891.0,147.717,22.48,2.0,Commodities,704.0
2019-01-15,Services,9735.0,321.143,63.183,1.0,All items,8106.0
2019-01-15,Services less rent of shelter,9058.0,339.884,30.264,2.0,Services,9735.0
2019-01-15,Services less medical care services,5145.0,305.498,56.183,2.0,Services,9735.0
2019-01-15,Durables,2665.0,104.954,9.975,1.0,All items,8106.0
2019-01-15,Nondurables,818.0,222.7,26.842,1.0,All items,8106.0
2019-01-15,Nondurables less food,6247.0,194.899,13.477,2.0,Nondurables,818.0
2019-01-15,Nondurables less food and beverages,7080.0,191.374,12.505,2.0,Nondurables,818.0
2019-01-15,"Nondurables less food, beverages, and apparel",1465.0,236.607,9.44,2.0,Nondurables,818.0
2019-01-15,Nondurables less food and apparel,5488.0,236.784,10.412,2.0,Nondurables,818.0
2019-01-15,Housing,6803.0,262.534,42.217,1.0,All items,8106.0
2019-01-15,Education and communication,1868.0,136.955,6.565,1.0,All items,8106.0
2019-01-15,Education,314.0,262.767,3.041,2.0,Education and communication,1868.0
2019-01-15,Communication,5970.0,73.089,3.524,2.0,Education and communication,1868.0
2019-01-15,Information and information processing,8625.0,69.161,3.411,3.0,Communication,5970.0
2019-01-15,"Information technology, hardware and services",5358.0,7.45,1.192,3.0,Communication,5970.0
2019-01-15,Recreation,8575.0,120.549,5.688,1.0,All items,8106.0
2019-01-15,Video and audio,5618.0,105.111,1.827,2.0,Recreation,8575.0
2019-01-15,"Pets, pet products and services",9321.0,175.09,1.027,2.0,Recreation,8575.0
2019-01-15,Photography,9325.0,74.216,0.072,2.0,Recreation,8575.0
2019-01-15,Food and beverages,9257.0,255.829,14.337,1.0,All items,8106.0
2019-01-15,Domestically produced farm food,612.0,248.594,6.089,2.0,Food and beverages,9257.0
2019-01-15,Other services,6741.0,356.292,11.584,1.0,All items,8106.0
2019-01-15,Apparel less footwear,3242.0,118.422,2.392,1.0,All items,8106.0
2019-01-15,Fuels and utilities,5463.0,243.744,4.643,1.0,All items,8106.0
2019-01-15,Household energy,396.0,202.121,3.549,2.0,Fuels and utilities,5463.0
2019-01-15,Medical care,3411.0,490.388,8.696,1.0,All items,8106.0
2019-01-15,Transportation,6812.0,205.891,16.224,1.0,All items,8106.0
2019-01-15,Private transportation,3815.0,201.646,15.091,2.0,Transportation,6812.0
2019-01-15,New and used motor vehicles,2973.0,100.205,6.987,3.0,Private transportation,3815.0
2019-01-15,Utilities and public transportation,7939.0,217.377,9.322,1.0,All items,8106.0
2019-01-15,Household furnishings and operations,9339.0,123.137,4.282,1.0,All items,8106.0
2019-01-15,Other goods and services,8488.0,445.789,3.207,1.0,All items,8106.0
2019-01-15,Personal care,6986.0,232.227,2.547,2.0,Other goods and services,8488.0
2019-02-15,All items,8106.0,253.113,100.0,0.0,,
2019-02-15,Food,4934.0,257.097,13.364,1.0,All items,8106.0
2019-02-15,Food at home,4200.0,241.843,7.304,2.0,Food,4934.0
2019-02-15,Cereals and bakery products,2948.0,276.162,0.962,3.0,Food at home,4200.0
2019-02-15,Cereals and cereal products,232.0,226.878,0.308,4.0,Cereals and bakery products,2948.0
2019-02-15,Flour and prepared flour mixes,5489.0,233.292,0.04,5.0,Cereals and cereal products,232.0
2019-02-15,Breakfast cereal,6944.0,221.578,0.149,5.0,Cereals and cereal products,232.0
2019-02-15,"Rice, pasta, cornmeal",3008.0,236.109,0.118,5.0,Cereals and cereal products,232.0
2019-02-15,Rice,7147.0,161.631,0.119,6.0,"Rice, pasta, cornmeal",3008.0
2019-02-15,Bakery products,8566.0,304.393,0.654,5.0,Cereals and cereal products,232.0
2019-02-15,Bread,975.0,183.233,0.193,6.0,Bakery products,8566.0
2019-02-15,White bread,4282.0,332.035,0.097,7.0,Bread,975.0
2019-02-15,Bread other than white,4542.0,356.892,0.097,7.0,Bread,975.0
2019-02-15,"Fresh biscuits, rolls, muffins",922.0,180.417,0.092,6.0,Bakery products,8566.0
2019-02-15,"Cakes, cupcakes, and cookies",8034.0,291.688,0.164,6.0,Bakery products,8566.0
2019-02-15,Cookies,4182.0,272.763,0.0825,7.0,"Cakes, cupcakes, and cookies",8034.0
2019-02-15,Fresh cakes and cupcakes,597.0,314.562,0.0825,7.0,"Cakes, cupcakes, and cookies",8034.0
2019-02-15,Other bakery products,8497.0,269.371,0.205,6.0,Bakery products,8566.0
2019-02-15,"Fresh sweetrolls, coffeecakes, doughnuts",4288.0,309.316,0.067333333333333,7.0,Other bakery products,8497.0
2019-02-15,"Crackers, bread, and cracker products",9136.0,307.862,0.067333333333333,7.0,Other bakery products,8497.0
2019-02-15,"Frozen and refrigerated bakery products, pies, tarts, turnovers",3655.0,268.881,0.067333333333333,7.0,Other bakery products,8497.0
2019-02-15,"Meats, poultry, fish, and eggs",8516.0,250.003,1.504,3.0,Food at home,4200.0
2019-02-15,Meats,5354.0,253.375,0.937,5.0,"Meats, poultry, fish, and eggs",8516.0
2019-02-15,Beef and veal,207.0,305.676,0.426,6.0,Meats,5354.0
2019-02-15,Uncooked ground beef,5192.0,266.449,0.17,7.0,Beef and veal,207.0
2019-02-15,Uncooked beef roasts,2136.0,228.25,0.061,7.0,Beef and veal,207.0
2019-02-15,Uncooked beef steaks,1842.0,207.68,0.158,7.0,Beef and veal,207.0
2019-02-15,Uncooked other beef and veal,7339.0,242.825,0.037,7.0,Beef and veal,207.0
2019-02-15,Pork,5855.0,209.462,0.29,6.0,Meats,5354.0
2019-02-15,"Bacon, breakfast sausage, and related products",9102.0,158.916,0.132,7.0,Pork,5855.0
2019-02-15,Bacon and related products,9540.0,298.608,0.065,8.0,"Bacon, breakfast sausage, and related products",9102.0
2019-02-15,Breakfast sausage and related products,8302.0,142.713,0.065,8.0,"Bacon, breakfast sausage, and related products",9102.0
2019-02-15,Ham,3234.0,196.018,0.05,7.0,Pork,5855.0
2019-02-15,"Ham, excluding canned",9972.0,218.928,0.051,8.0,Ham,3234.0
2019-02-15,Pork chops,4791.0,186.512,0.043,7.0,Pork,5855.0
2019-02-15,Other pork including roasts and picnics,8666.0,123.974,0.065,7.0,Pork,5855.0
2019-02-15,Other meats,4535.0,224.407,0.221,6.0,Meats,5354.0
2019-02-15,Frankfurters,4003.0,232.134,0.05525,7.0,Other meats,4535.0
2019-02-15,Lunchmeats,3829.0,144.028,0.05525,7.0,Other meats,4535.0
2019-02-15,Poultry,9948.0,232.813,0.315,6.0,Meats,5354.0
2019-02-15,Chicken,1270.0,150.587,0.258,7.0,Poultry,9948.0
2019-02-15,Fresh whole chicken,3415.0,246.826,0.1295,8.0,Chicken,1270.0
2019-02-15,Fresh and frozen chicken parts,2135.0,224.745,0.1295,8.0,Chicken,1270.0
2019-02-15,Other uncooked poultry including turkey,6263.0,147.978,0.057,7.0,Poultry,9948.0
2019-02-15,Fish and seafood,9469.0,302.629,0.252,6.0,Meats,5354.0
2019-02-15,Fresh fish and seafood,7000.0,187.251,0.13,7.0,Fish and seafood,9469.0
2019-02-15,Processed fish and seafood,8830.0,150.292,0.122,7.0,Fish and seafood,9469.0
2019-02-15,Shelf stable fish and seafood,5846.0,212.916,0.0615,8.0,Processed fish and seafood,8830.0
2019-02-15,Frozen fish and seafood,4850.0,311.841,0.0615,8.0,Processed fish and seafood,8830.0
2019-02-15,Eggs,5556.0,211.779,0.092,5.0,"Meats, poultry, fish, and eggs",8516.0
2019-02-15,Dairy and related products,5341.0,215.894,0.724,3.0,Food at home,4200.0
2019-02-15,Milk,4634.0,137.511,0.2,4.0,Dairy and related products,5341.0
2019-02-15,Fresh whole milk,2000.0,196.312,0.1005,5.0,Milk,4634.0
2019-02-15,Fresh milk other than whole,1223.0,142.207,0.1005,5.0,Milk,4634.0
2019-02-15,Cheese and related products,1043.0,224.692,0.232,4.0,Dairy and related products,5341.0
2019-02-15,Ice cream and related products,6801.0,222.247,0.107,4.0,Dairy and related products,5341.0
2019-02-15,Other dairy and related products,5142.0,147.447,0.186,4.0,Dairy and related products,5341.0
2019-02-15,Fruits and vegetables,9499.0,302.435,1.305,3.0,Food at home,4200.0
2019-02-15,Fresh fruits and vegetables,4607.0,352.13,1.034,4.0,Fruits and vegetables,9499.0
2019-02-15,Fresh fruits,8524.0,365.003,0.543,5.0,Fresh fruits and vegetables,4607.0
2019-02-15,Apples,4999.0,338.761,0.076,6.0,Fresh fruits,8524.0
2019-02-15,Bananas,3997.0,195.987,0.079,6.0,Fresh fruits,8524.0
2019-02-15,Citrus fruits,379.0,268.856,0.149,6.0,Fresh fruits,8524.0
2019-02-15,"Oranges, including tangerines",8352.0,528.875,0.155,7.0,Citrus fruits,379.0
2019-02-15,Other fresh fruits,3215.0,118.021,0.238,6.0,Fresh fruits,8524.0
2019-02-15,Fresh vegetables,6147.0,337.27,0.491,5.0,Fresh fruits and vegetables,4607.0
2019-02-15,Potatoes,8287.0,355.859,0.079,6.0,Fresh vegetables,6147.0
2019-02-15,Lettuce,3380.0,318.541,0.065,6.0,Fresh vegetables,6147.0
2019-02-15,Tomatoes,5692.0,343.612,0.08,6.0,Fresh vegetables,6147.0
2019-02-15,Other fresh vegetables,1494.0,343.718,0.267,6.0,Fresh vegetables,6147.0
2019-02-15,Processed fruits and vegetables,9100.0,155.75,0.271,5.0,Fresh fruits and vegetables,4607.0
2019-02-15,Canned fruits and vegetables,2361.0,163.45,0.151,6.0,Processed fruits and vegetables,9100.0
2019-02-15,Canned fruits,8257.0,158.49,0.073,7.0,Canned fruits and vegetables,2361.0
2019-02-15,Canned vegetables,2158.0,172.528,0.073,7.0,Canned fruits and vegetables,2361.0
2019-02-15,Frozen fruits and vegetables,92.0,144.138,0.077,6.0,Processed fruits and vegetables,9100.0
2019-02-15,Frozen vegetables,8965.0,198.17,0.077,7.0,Frozen fruits and vegetables,92.0
2019-02-15,Other processed fruits and vegetables including dried,3337.0,150.54,0.043,6.0,Processed fruits and vegetables,9100.0
2019-02-15,"Dried beans, peas, and lentils",5319.0,178.473,0.044,7.0,Other processed fruits and vegetables including dried,3337.0
2019-02-15,Nonalcoholic beverages and beverage materials,6387.0,171.433,0.884,3.0,Food at home,4200.0
2019-02-15,Juices and nonalcoholic drinks,8886.0,134.191,0.633,4.0,Nonalcoholic beverages and beverage materials,6387.0
2019-02-15,Carbonated drinks,6104.0,169.761,0.267,5.0,Juices and nonalcoholic drinks,8886.0
2019-02-15,Frozen noncarbonated juices and drinks,8552.0,181.473,0.009,5.0,Juices and nonalcoholic drinks,8886.0
2019-02-15,Nonfrozen noncarbonated juices and drinks,7335.0,121.146,0.358,5.0,Juices and nonalcoholic drinks,8886.0
2019-02-15,Beverage materials including coffee and tea,7177.0,116.085,0.251,4.0,Nonalcoholic beverages and beverage materials,6387.0
2019-02-15,Coffee,6082.0,193.6,0.161,5.0,Beverage materials including coffee and tea,7177.0
2019-02-15,Roasted coffee,1986.0,200.681,0.0805,6.0,Coffee,6082.0
2019-02-15,Instant and freeze dried coffee,4343.0,189.343,0.0805,6.0,Coffee,6082.0
2019-02-15,Other beverage materials including tea,7028.0,129.384,0.09,5.0,Beverage materials including coffee and tea,7177.0
2019-02-15,Other food at home,4196.0,211.29,1.833,3.0,Food at home,4200.0
2019-02-15,Sugar and sweets,7995.0,218.293,0.279,4.0,Other food at home,4196.0
2019-02-15,Sugar and artificial sweeteners,3199.0,184.881,0.042,5.0,Sugar and sweets,7995.0
2019-02-15,Candy and chewing gum,741.0,148.168,0.184,5.0,Sugar and sweets,7995.0
2019-02-15,Other sweets,315.0,154.112,0.054,5.0,Sugar and sweets,7995.0
2019-02-15,Fats and oils,3612.0,228.026,0.214,4.0,Other food at home,4196.0
2019-02-15,Butter and margarine,3369.0,208.774,0.061,5.0,Fats and oils,3612.0
2019-02-15,Butter,4789.0,253.243,0.03,6.0,Butter and margarine,3369.0
2019-02-15,Margarine,1265.0,294.365,0.03,6.0,Butter and margarine,3369.0
2019-02-15,Salad dressing,7.0,128.088,0.052,5.0,Fats and oils,3612.0
2019-02-15,Other fats and oils including peanut butter,6039.0,157.412,0.101,5.0,Fats and oils,3612.0
2019-02-15,Peanut butter,3774.0,156.855,0.1,6.0,Other fats and oils including peanut butter,6039.0
2019-02-15,Other foods,9728.0,225.705,1.34,5.0,Fats and oils,3612.0
2019-02-15,Soups,1351.0,245.78,0.081,6.0,Other foods,9728.0
2019-02-15,Frozen and freeze dried prepared foods,1434.0,167.445,0.234,6.0,Other foods,9728.0
2019-02-15,Snacks,7570.0,254.084,0.31,6.0,Other foods,9728.0
2019-02-15,"Spices, seasonings, condiments, sauces",4846.0,243.02,0.272,6.0,Other foods,9728.0
2019-02-15,Salt and other seasonings and spices,5517.0,155.819,0.067,7.0,"Spices, seasonings, condiments, sauces",4846.0
2019-02-15,Sauces and gravies,8728.0,139.332,0.067,7.0,"Spices, seasonings, condiments, sauces",4846.0
2019-02-15,Other condiments,2190.0,277.185,0.067,7.0,"Spices, seasonings, condiments, sauces",4846.0
2019-02-15,Baby food,4929.0,168.237,0.051,6.0,Other foods,9728.0
2019-02-15,Other miscellaneous foods,5930.0,130.99,0.393,6.0,Other foods,9728.0
2019-02-15,Prepared salads,2722.0,126.068,0.401,7.0,Other miscellaneous foods,5930.0
2019-02-15,Food away from home,1345.0,281.373,6.06,2.0,Food,4934.0
2019-02-15,Full service meals and snacks,3598.0,174.151,3.009,3.0,Food away from home,1345.0
2019-02-15,Limited service meals and snacks,8446.0,180.525,2.581,3.0,Food away from home,1345.0
2019-02-15,Food at employee sites and schools,9101.0,179.653,0.182,3.0,Food away from home,1345.0
2019-02-15,Food at elementary and secondary schools,4625.0,148.726,0.183,4.0,Food at employee sites and schools,9101.0
2019-02-15,Food from vending machines and mobile vendors,6369.0,163.208,0.092,3.0,Food away from home,1345.0
2019-02-15,Other food away from home,1346.0,194.36,0.197,3.0,Food away from home,1345.0
2019-02-15,Energy,7558.0,207.755,7.19,1.0,All items,8106.0
2019-02-15,Energy commodities,8995.0,221.637,3.829,2.0,Energy,7558.0
2019-02-15,Fuel oil and other fuels,416.0,279.43,0.188,3.0,Energy commodities,8995.0
2019-02-15,Fuel oil,5177.0,279.264,0.113,4.0,Fuel oil and other fuels,416.0
2019-02-15,"Propane, kerosene, and firewood",2320.0,330.265,0.075,4.0,Fuel oil and other fuels,416.0
2019-02-15,Motor fuel,3840.0,217.138,3.641,3.0,Private transportation,3815.0
